benchmark,family,result
atan-vega-3-chunk-0128,meti-tarski,sat
atan-vega-3-chunk-0129,meti-tarski,sat
atan-vega-3-chunk-0130,meti-tarski,sat
atan-vega-3-chunk-0131,meti-tarski,unsat
atan-vega-3-chunk-0132,meti-tarski,sat
atan-vega-3-chunk-0133,meti-tarski,sat
atan-vega-3-chunk-0134,meti-tarski,sat
atan-vega-3-chunk-0135,meti-tarski,sat
atan-vega-3-chunk-0136,meti-tarski,sat
atan-vega-3-chunk-0137,meti-tarski,sat
atan-vega-3-chunk-0138,meti-tarski,sat
atan-vega-3-chunk-0139,meti-tarski,sat
atan-vega-3-chunk-0140,meti-tarski,unsat
atan-vega-3-chunk-0141,meti-tarski,sat
atan-vega-3-chunk-0142,meti-tarski,sat
atan-vega-3-chunk-0143,meti-tarski,sat
atan-vega-3-chunk-0144,meti-tarski,sat
atan-vega-3-chunk-0145,meti-tarski,sat
atan-vega-3-chunk-0146,meti-tarski,unsat
atan-vega-3-chunk-0147,meti-tarski,sat
atan-vega-3-chunk-0148,meti-tarski,sat
atan-vega-3-chunk-0149,meti-tarski,unsat
atan-vega-3-chunk-0150,meti-tarski,unsat
atan-vega-3-chunk-0151,meti-tarski,sat
atan-vega-3-chunk-0152,meti-tarski,sat
atan-vega-3-chunk-0153,meti-tarski,unsat
atan-vega-3-chunk-0154,meti-tarski,sat
atan-vega-3-chunk-0155,meti-tarski,unsat
atan-vega-3-chunk-0156,meti-tarski,unsat
atan-vega-3-chunk-0157,meti-tarski,sat
atan-vega-3-chunk-0158,meti-tarski,sat
atan-vega-3-chunk-0159,meti-tarski,sat
atan-vega-3-chunk-0160,meti-tarski,unsat
atan-vega-3-chunk-0161,meti-tarski,sat
atan-vega-3-chunk-0162,meti-tarski,sat
atan-vega-3-chunk-0163,meti-tarski,unsat
atan-vega-3-chunk-0164,meti-tarski,sat
atan-vega-3-chunk-0165,meti-tarski,sat
atan-vega-3-chunk-0166,meti-tarski,unsat
atan-vega-3-chunk-0167,meti-tarski,sat
atan-vega-3-chunk-0168,meti-tarski,sat
atan-vega-3-chunk-0169,meti-tarski,sat
atan-vega-3-chunk-0170,meti-tarski,unsat
atan-vega-3-chunk-0171,meti-tarski,sat
atan-vega-3-chunk-0172,meti-tarski,unsat
atan-vega-3-chunk-0173,meti-tarski,sat
atan-vega-3-chunk-0174,meti-tarski,sat
atan-vega-3-chunk-0175,meti-tarski,sat
atan-vega-3-chunk-0176,meti-tarski,sat
atan-vega-3-chunk-0177,meti-tarski,sat
atan-vega-3-chunk-0178,meti-tarski,unsat
atan-vega-3-chunk-0179,meti-tarski,sat
atan-vega-3-chunk-0180,meti-tarski,sat
atan-vega-3-chunk-0181,meti-tarski,sat
atan-vega-3-chunk-0182,meti-tarski,sat
atan-vega-3-chunk-0183,meti-tarski,sat
atan-vega-3-chunk-0184,meti-tarski,unsat
atan-vega-3-chunk-0185,meti-tarski,sat
atan-vega-3-chunk-0186,meti-tarski,sat
atan-vega-3-chunk-0187,meti-tarski,sat
atan-vega-3-chunk-0188,meti-tarski,sat
atan-vega-3-chunk-0189,meti-tarski,sat
atan-vega-3-chunk-0190,meti-tarski,sat
atan-vega-3-chunk-0191,meti-tarski,unsat
atan-vega-3-chunk-0192,meti-tarski,sat
atan-vega-3-chunk-0193,meti-tarski,unsat
atan-vega-3-chunk-0194,meti-tarski,unsat
atan-vega-3-chunk-0195,meti-tarski,sat
atan-vega-3-chunk-0196,meti-tarski,sat
atan-vega-3-chunk-0197,meti-tarski,unsat
atan-vega-3-chunk-0198,meti-tarski,unsat
atan-vega-3-chunk-0199,meti-tarski,unsat
atan-vega-3-chunk-0201,meti-tarski,sat
atan-vega-3-chunk-0202,meti-tarski,sat
atan-vega-3-chunk-0203,meti-tarski,unsat
atan-vega-3-chunk-0204,meti-tarski,sat
atan-vega-3-chunk-0205,meti-tarski,unsat
atan-vega-3-chunk-0206,meti-tarski,sat
atan-vega-3-chunk-0207,meti-tarski,sat
atan-vega-3-chunk-0208,meti-tarski,unsat
atan-vega-3-chunk-0209,meti-tarski,sat
atan-vega-3-chunk-0210,meti-tarski,sat
atan-vega-3-chunk-0211,meti-tarski,sat
atan-vega-3-chunk-0212,meti-tarski,sat
atan-vega-3-chunk-0213,meti-tarski,sat
atan-vega-3-chunk-0214,meti-tarski,unsat
atan-vega-3-chunk-0215,meti-tarski,sat
atan-vega-3-chunk-0216,meti-tarski,sat
atan-vega-3-chunk-0217,meti-tarski,sat
atan-vega-3-chunk-0218,meti-tarski,sat
atan-vega-3-chunk-0219,meti-tarski,sat
atan-vega-3-chunk-0220,meti-tarski,unsat
atan-vega-3-chunk-0221,meti-tarski,sat
atan-vega-3-chunk-0222,meti-tarski,sat
atan-vega-3-chunk-0223,meti-tarski,sat
atan-vega-3-chunk-0224,meti-tarski,unsat
atan-vega-3-chunk-0225,meti-tarski,unsat
atan-vega-3-chunk-0226,meti-tarski,sat
atan-vega-3-chunk-0227,meti-tarski,unsat
atan-vega-3-chunk-0228,meti-tarski,sat
atan-vega-3-chunk-0229,meti-tarski,sat
atan-vega-3-chunk-0230,meti-tarski,sat
atan-vega-3-chunk-0231,meti-tarski,unsat
atan-vega-3-chunk-0232,meti-tarski,sat
atan-vega-3-chunk-0233,meti-tarski,sat
atan-vega-3-chunk-0234,meti-tarski,sat
atan-vega-3-chunk-0235,meti-tarski,sat
atan-vega-3-chunk-0236,meti-tarski,sat
atan-vega-3-chunk-0237,meti-tarski,unsat
atan-vega-3-chunk-0238,meti-tarski,sat
atan-vega-3-chunk-0239,meti-tarski,sat
atan-vega-3-chunk-0240,meti-tarski,sat
atan-vega-3-chunk-0241,meti-tarski,unsat
atan-vega-3-chunk-0242,meti-tarski,unsat
atan-vega-3-chunk-0243,meti-tarski,unsat
atan-vega-3-chunk-0244,meti-tarski,sat
atan-vega-3-chunk-0245,meti-tarski,sat
atan-vega-3-chunk-0246,meti-tarski,sat
atan-vega-3-chunk-0247,meti-tarski,unsat
atan-vega-3-chunk-0248,meti-tarski,unsat
atan-vega-3-chunk-0249,meti-tarski,sat
atan-vega-3-chunk-0250,meti-tarski,unsat
atan-vega-3-chunk-0251,meti-tarski,sat
atan-vega-3-chunk-0252,meti-tarski,sat
atan-vega-3-chunk-0253,meti-tarski,sat
atan-vega-3-chunk-0254,meti-tarski,sat
atan-vega-3-chunk-0255,meti-tarski,unsat
atan-vega-3-chunk-0256,meti-tarski,sat
atan-vega-3-chunk-0257,meti-tarski,unsat
atan-vega-3-chunk-0258,meti-tarski,unsat
atan-vega-3-chunk-0259,meti-tarski,sat
atan-vega-3-chunk-0260,meti-tarski,sat
atan-vega-3-chunk-0261,meti-tarski,sat
atan-vega-3-chunk-0262,meti-tarski,unsat
atan-vega-3-chunk-0263,meti-tarski,unsat
atan-vega-3-chunk-0264,meti-tarski,sat
atan-vega-3-chunk-0265,meti-tarski,sat
atan-vega-3-chunk-0266,meti-tarski,unsat
atan-vega-3-chunk-0267,meti-tarski,sat
atan-vega-3-chunk-0268,meti-tarski,unsat
atan-vega-3-chunk-0269,meti-tarski,unsat
atan-vega-3-chunk-0270,meti-tarski,sat
atan-vega-3-chunk-0271,meti-tarski,unsat
atan-vega-3-chunk-0272,meti-tarski,unsat
atan-vega-3-chunk-0273,meti-tarski,sat
atan-vega-3-chunk-0274,meti-tarski,unsat
atan-vega-3-chunk-0275,meti-tarski,unsat
atan-vega-3-chunk-0276,meti-tarski,sat
atan-vega-3-chunk-0277,meti-tarski,unsat
atan-vega-3-chunk-0278,meti-tarski,unsat
atan-vega-3-chunk-0279,meti-tarski,sat
atan-vega-3-chunk-0280,meti-tarski,sat
atan-vega-3-chunk-0281,meti-tarski,sat
atan-vega-3-chunk-0282,meti-tarski,unsat
atan-vega-3-chunk-0283,meti-tarski,sat
atan-vega-3-chunk-0284,meti-tarski,sat
atan-vega-3-chunk-0285,meti-tarski,sat
atan-vega-3-chunk-0286,meti-tarski,unsat
atan-vega-3-chunk-0287,meti-tarski,sat
atan-vega-3-chunk-0288,meti-tarski,unsat
atan-vega-3-chunk-0289,meti-tarski,sat
atan-vega-3-chunk-0290,meti-tarski,sat
atan-vega-3-chunk-0291,meti-tarski,sat
atan-vega-3-chunk-0292,meti-tarski,unsat
atan-vega-3-chunk-0293,meti-tarski,sat
atan-vega-3-chunk-0294,meti-tarski,unsat
atan-vega-3-chunk-0295,meti-tarski,sat
atan-vega-3-chunk-0296,meti-tarski,sat
atan-vega-3-chunk-0297,meti-tarski,unsat
atan-vega-3-chunk-0298,meti-tarski,sat
atan-vega-3-chunk-0299,meti-tarski,sat
atan-vega-3-chunk-0300,meti-tarski,sat
atan-vega-3-chunk-0301,meti-tarski,sat
atan-vega-3-chunk-0302,meti-tarski,sat
atan-vega-3-chunk-0303,meti-tarski,sat
atan-vega-3-chunk-0304,meti-tarski,sat
atan-vega-3-chunk-0305,meti-tarski,unsat
atan-vega-3-chunk-0306,meti-tarski,unsat
atan-vega-3-chunk-0307,meti-tarski,sat
atan-vega-3-chunk-0308,meti-tarski,sat
atan-vega-3-chunk-0309,meti-tarski,sat
atan-vega-3-chunk-0310,meti-tarski,sat
atan-vega-3-chunk-0311,meti-tarski,sat
atan-vega-3-chunk-0312,meti-tarski,unsat
atan-vega-3-chunk-0313,meti-tarski,sat
atan-vega-3-chunk-0314,meti-tarski,unsat
atan-vega-3-chunk-0315,meti-tarski,unsat
atan-vega-3-chunk-0316,meti-tarski,sat
atan-vega-3-chunk-0317,meti-tarski,sat
atan-vega-3-chunk-0318,meti-tarski,sat
atan-vega-3-chunk-0319,meti-tarski,sat
atan-vega-3-chunk-0320,meti-tarski,sat
atan-vega-3-chunk-0321,meti-tarski,unsat
atan-vega-3-chunk-0322,meti-tarski,sat
atan-vega-3-chunk-0323,meti-tarski,unsat
atan-vega-3-chunk-0324,meti-tarski,unsat
atan-vega-3-chunk-0325,meti-tarski,sat
atan-vega-3-chunk-0326,meti-tarski,unsat
atan-vega-3-chunk-0327,meti-tarski,sat
atan-vega-3-chunk-0328,meti-tarski,sat
atan-vega-3-chunk-0329,meti-tarski,sat
atan-vega-3-chunk-0330,meti-tarski,sat
atan-vega-3-chunk-0331,meti-tarski,sat
atan-vega-3-chunk-0332,meti-tarski,sat
atan-vega-3-chunk-0333,meti-tarski,sat
atan-vega-3-chunk-0334,meti-tarski,unsat
atan-vega-3-chunk-0335,meti-tarski,sat
atan-vega-3-chunk-0336,meti-tarski,sat
atan-vega-3-chunk-0337,meti-tarski,sat
atan-vega-3-chunk-0338,meti-tarski,unsat
atan-vega-3-chunk-0339,meti-tarski,sat
atan-vega-3-chunk-0340,meti-tarski,sat
atan-vega-3-chunk-0341,meti-tarski,sat
atan-vega-3-chunk-0342,meti-tarski,sat
atan-vega-3-chunk-0343,meti-tarski,sat
atan-vega-3-chunk-0344,meti-tarski,sat
atan-vega-3-chunk-0345,meti-tarski,unsat
atan-vega-3-chunk-0346,meti-tarski,sat
atan-vega-3-chunk-0347,meti-tarski,unsat
atan-vega-3-chunk-0348,meti-tarski,sat
atan-vega-3-chunk-0349,meti-tarski,sat
atan-vega-3-chunk-0350,meti-tarski,unsat
atan-vega-3-chunk-0351,meti-tarski,sat
atan-vega-3-chunk-0352,meti-tarski,sat
atan-vega-3-chunk-0353,meti-tarski,sat
atan-vega-3-chunk-0354,meti-tarski,sat
atan-vega-3-chunk-0355,meti-tarski,sat
atan-vega-3-chunk-0356,meti-tarski,sat
atan-vega-3-chunk-0357,meti-tarski,sat
atan-vega-3-chunk-0358,meti-tarski,sat
atan-vega-3-chunk-0359,meti-tarski,sat
atan-vega-3-chunk-0360,meti-tarski,sat
atan-vega-3-chunk-0361,meti-tarski,sat
atan-vega-3-chunk-0362,meti-tarski,sat
atan-vega-3-chunk-0363,meti-tarski,sat
atan-vega-3-chunk-0364,meti-tarski,sat
atan-vega-3-chunk-0365,meti-tarski,sat
atan-vega-3-chunk-0366,meti-tarski,unsat
atan-vega-3-chunk-0367,meti-tarski,sat
atan-vega-3-chunk-0368,meti-tarski,sat
atan-vega-3-chunk-0369,meti-tarski,sat
atan-vega-3-chunk-0370,meti-tarski,sat
atan-vega-3-chunk-0371,meti-tarski,sat
atan-vega-3-chunk-0372,meti-tarski,unsat
atan-vega-3-chunk-0373,meti-tarski,sat
atan-vega-3-chunk-0374,meti-tarski,unsat
atan-vega-3-chunk-0375,meti-tarski,unsat
atan-vega-3-chunk-0376,meti-tarski,sat
atan-vega-3-chunk-0377,meti-tarski,sat
atan-vega-3-chunk-0378,meti-tarski,unsat
atan-vega-3-chunk-0379,meti-tarski,unsat
atan-vega-3-chunk-0380,meti-tarski,unsat
atan-vega-3-chunk-0381,meti-tarski,sat
atan-vega-3-chunk-0382,meti-tarski,sat
atan-vega-3-chunk-0383,meti-tarski,sat
atan-vega-3-chunk-0384,meti-tarski,sat
atan-vega-3-chunk-0385,meti-tarski,sat
atan-vega-3-chunk-0386,meti-tarski,sat
atan-vega-3-chunk-0387,meti-tarski,sat
atan-vega-3-chunk-0388,meti-tarski,unsat
atan-vega-3-chunk-0389,meti-tarski,unsat
atan-vega-3-chunk-0390,meti-tarski,sat
atan-vega-3-chunk-0391,meti-tarski,sat
atan-vega-3-chunk-0392,meti-tarski,sat
atan-vega-3-chunk-0393,meti-tarski,sat
atan-vega-3-chunk-0394,meti-tarski,unsat
atan-vega-3-chunk-0395,meti-tarski,sat
atan-vega-3-chunk-0396,meti-tarski,sat
atan-vega-3-chunk-0397,meti-tarski,sat
atan-vega-3-chunk-0398,meti-tarski,sat
atan-vega-3-chunk-0399,meti-tarski,sat
atan-vega-3-chunk-0400,meti-tarski,sat
atan-vega-3-chunk-0401,meti-tarski,sat
atan-vega-3-chunk-0403,meti-tarski,sat
atan-vega-3-chunk-0406,meti-tarski,sat
atan-vega-3-chunk-0407,meti-tarski,unsat
atan-vega-3-chunk-0408,meti-tarski,unsat
atan-vega-3-chunk-0409,meti-tarski,unsat
atan-vega-3-chunk-0410,meti-tarski,sat
atan-vega-3-chunk-0411,meti-tarski,unsat
atan-vega-3-chunk-0412,meti-tarski,sat
atan-vega-3-chunk-0413,meti-tarski,sat
atan-vega-3-chunk-0414,meti-tarski,unsat
atan-vega-3-chunk-0415,meti-tarski,sat
atan-vega-3-chunk-0416,meti-tarski,sat
atan-vega-3-chunk-0417,meti-tarski,unsat
atan-vega-3-chunk-0418,meti-tarski,sat
atan-vega-3-chunk-0419,meti-tarski,unsat
atan-vega-3-chunk-0420,meti-tarski,unsat
atan-vega-3-chunk-0421,meti-tarski,sat
atan-vega-3-chunk-0422,meti-tarski,unsat
atan-vega-3-chunk-0423,meti-tarski,sat
atan-vega-3-chunk-0424,meti-tarski,sat
atan-vega-3-chunk-0425,meti-tarski,sat
atan-vega-3-chunk-0426,meti-tarski,sat
atan-vega-3-chunk-0427,meti-tarski,sat
atan-vega-3-chunk-0428,meti-tarski,sat
atan-vega-3-chunk-0429,meti-tarski,sat
atan-vega-3-chunk-0430,meti-tarski,unsat
atan-vega-3-chunk-0431,meti-tarski,sat
atan-vega-3-chunk-0432,meti-tarski,sat
atan-vega-3-chunk-0433,meti-tarski,sat
atan-vega-3-chunk-0434,meti-tarski,unsat
atan-vega-3-chunk-0435,meti-tarski,unsat
atan-vega-3-chunk-0436,meti-tarski,sat
atan-vega-3-chunk-0437,meti-tarski,unsat
atan-vega-3-chunk-0438,meti-tarski,sat
atan-vega-3-chunk-0439,meti-tarski,unsat
atan-vega-3-chunk-0440,meti-tarski,sat
atan-vega-3-chunk-0441,meti-tarski,sat
atan-vega-3-chunk-0442,meti-tarski,sat
atan-vega-3-chunk-0443,meti-tarski,sat
atan-vega-3-chunk-0444,meti-tarski,unsat
atan-vega-3-chunk-0445,meti-tarski,sat
atan-vega-3-chunk-0446,meti-tarski,sat
atan-vega-3-chunk-0447,meti-tarski,sat
atan-vega-3-chunk-0448,meti-tarski,unsat
atan-vega-3-chunk-0449,meti-tarski,sat
atan-vega-3-chunk-0450,meti-tarski,unsat
atan-vega-3-chunk-0451,meti-tarski,sat
atan-vega-3-chunk-0452,meti-tarski,sat
atan-vega-3-chunk-0453,meti-tarski,unsat
atan-vega-3-chunk-0454,meti-tarski,sat
atan-vega-3-chunk-0455,meti-tarski,sat
atan-vega-3-chunk-0456,meti-tarski,unsat
atan-vega-3-chunk-0457,meti-tarski,sat
atan-vega-3-chunk-0458,meti-tarski,sat
atan-vega-3-chunk-0459,meti-tarski,sat
atan-vega-3-chunk-0460,meti-tarski,sat
atan-vega-3-chunk-0461,meti-tarski,unsat
atan-vega-3-chunk-0462,meti-tarski,unsat
atan-vega-3-chunk-0463,meti-tarski,sat
atan-vega-3-chunk-0464,meti-tarski,unsat
atan-vega-3-chunk-0465,meti-tarski,unsat
atan-vega-3-chunk-0466,meti-tarski,sat
atan-vega-3-chunk-0467,meti-tarski,sat
atan-vega-3-chunk-0468,meti-tarski,unsat
atan-vega-3-chunk-0469,meti-tarski,unsat
atan-vega-3-chunk-0470,meti-tarski,unsat
atan-vega-3-chunk-0471,meti-tarski,sat
atan-vega-3-chunk-0472,meti-tarski,sat
atan-vega-3-chunk-0473,meti-tarski,sat
atan-vega-3-chunk-0474,meti-tarski,unsat
atan-vega-3-chunk-0475,meti-tarski,sat
atan-vega-3-chunk-0476,meti-tarski,sat
atan-vega-3-chunk-0477,meti-tarski,unsat
atan-vega-3-chunk-0478,meti-tarski,sat
atan-vega-3-chunk-0479,meti-tarski,unsat
atan-vega-3-chunk-0480,meti-tarski,unsat
atan-vega-3-chunk-0481,meti-tarski,sat
atan-vega-3-chunk-0482,meti-tarski,unsat
atan-vega-3-chunk-0483,meti-tarski,sat
atan-vega-3-chunk-0484,meti-tarski,sat
atan-vega-3-chunk-0485,meti-tarski,sat
atan-vega-3-chunk-0486,meti-tarski,unsat
atan-vega-3-chunk-0487,meti-tarski,unsat
atan-vega-3-chunk-0488,meti-tarski,unsat
atan-vega-3-chunk-0489,meti-tarski,sat
atan-vega-3-chunk-0490,meti-tarski,sat
atan-vega-3-chunk-0491,meti-tarski,sat
atan-vega-3-chunk-0492,meti-tarski,unsat
atan-vega-3-chunk-0493,meti-tarski,sat
atan-vega-3-chunk-0494,meti-tarski,sat
atan-vega-3-chunk-0495,meti-tarski,sat
atan-vega-3-chunk-0496,meti-tarski,unsat
atan-vega-3-chunk-0497,meti-tarski,sat
atan-vega-3-chunk-0498,meti-tarski,sat
atan-vega-3-chunk-0499,meti-tarski,sat
atan-vega-3-chunk-0500,meti-tarski,unsat
atan-vega-3-chunk-0501,meti-tarski,sat
atan-vega-3-chunk-0502,meti-tarski,sat
atan-vega-3-chunk-0503,meti-tarski,sat
atan-vega-3-chunk-0504,meti-tarski,unsat
atan-vega-3-chunk-0505,meti-tarski,sat
atan-vega-3-chunk-0506,meti-tarski,unsat
atan-vega-3-chunk-0507,meti-tarski,unsat
atan-vega-3-chunk-0508,meti-tarski,sat
atan-vega-3-chunk-0509,meti-tarski,sat
atan-vega-3-chunk-0510,meti-tarski,unsat
atan-vega-3-chunk-0511,meti-tarski,unsat
atan-vega-3-chunk-0512,meti-tarski,unsat
atan-vega-3-chunk-0513,meti-tarski,sat
atan-vega-3-chunk-0514,meti-tarski,sat
atan-vega-3-chunk-0515,meti-tarski,sat
atan-vega-3-chunk-0516,meti-tarski,sat
atan-vega-3-chunk-0517,meti-tarski,sat
atan-vega-3-chunk-0518,meti-tarski,sat
atan-vega-3-chunk-0519,meti-tarski,unsat
atan-vega-3-chunk-0520,meti-tarski,sat
atan-vega-3-chunk-0521,meti-tarski,sat
atan-vega-3-chunk-0522,meti-tarski,unsat
atan-vega-3-chunk-0523,meti-tarski,sat
atan-vega-3-chunk-0524,meti-tarski,unsat
atan-vega-3-chunk-0525,meti-tarski,sat
atan-vega-3-chunk-0526,meti-tarski,unsat
atan-vega-3-chunk-0527,meti-tarski,unsat
atan-vega-3-chunk-0528,meti-tarski,unsat
atan-vega-3-chunk-0529,meti-tarski,sat
atan-vega-3-chunk-0530,meti-tarski,sat
atan-vega-3-chunk-0531,meti-tarski,sat
atan-vega-3-chunk-0532,meti-tarski,sat
atan-vega-3-chunk-0533,meti-tarski,sat
atan-vega-3-chunk-0534,meti-tarski,unsat
atan-vega-3-chunk-0535,meti-tarski,sat
atan-vega-3-chunk-0536,meti-tarski,sat
atan-vega-3-chunk-0537,meti-tarski,sat
atan-vega-3-chunk-0538,meti-tarski,sat
atan-vega-3-chunk-0539,meti-tarski,unsat
atan-vega-3-chunk-0540,meti-tarski,sat
atan-vega-3-chunk-0541,meti-tarski,unsat
atan-vega-3-chunk-0542,meti-tarski,sat
atan-vega-3-chunk-0543,meti-tarski,sat
atan-vega-3-chunk-0544,meti-tarski,sat
atan-vega-3-chunk-0545,meti-tarski,unsat
atan-vega-3-chunk-0546,meti-tarski,unsat
atan-vega-3-chunk-0547,meti-tarski,sat
atan-vega-3-chunk-0548,meti-tarski,sat
atan-vega-3-chunk-0549,meti-tarski,sat
atan-vega-3-chunk-0550,meti-tarski,sat
atan-vega-3-chunk-0551,meti-tarski,sat
atan-vega-3-chunk-0552,meti-tarski,sat
atan-vega-3-chunk-0553,meti-tarski,sat
atan-vega-3-chunk-0554,meti-tarski,sat
atan-vega-3-chunk-0555,meti-tarski,sat
atan-vega-3-chunk-0556,meti-tarski,timeout
atan-vega-3-chunk-0557,meti-tarski,sat
atan-vega-3-chunk-0558,meti-tarski,sat
atan-vega-3-chunk-0559,meti-tarski,sat
atan-vega-3-chunk-0560,meti-tarski,unsat
atan-vega-3-chunk-0561,meti-tarski,sat
atan-vega-3-chunk-0562,meti-tarski,sat
atan-vega-3-chunk-0563,meti-tarski,sat
atan-vega-3-chunk-0564,meti-tarski,sat
atan-vega-3-chunk-0565,meti-tarski,unsat
atan-vega-3-chunk-0566,meti-tarski,sat
atan-vega-3-chunk-0567,meti-tarski,sat
atan-vega-3-chunk-0568,meti-tarski,sat
atan-vega-3-chunk-0569,meti-tarski,sat
atan-vega-3-chunk-0570,meti-tarski,sat
atan-vega-3-chunk-0571,meti-tarski,sat
atan-vega-3-chunk-0572,meti-tarski,sat
atan-vega-3-chunk-0573,meti-tarski,unsat
atan-vega-3-chunk-0574,meti-tarski,sat
atan-vega-3-chunk-0575,meti-tarski,sat
atan-vega-3-chunk-0576,meti-tarski,unsat
atan-vega-3-chunk-0577,meti-tarski,sat
atan-vega-3-chunk-0578,meti-tarski,sat
atan-vega-3-chunk-0579,meti-tarski,sat
atan-vega-3-chunk-0580,meti-tarski,unsat
atan-vega-3-chunk-0581,meti-tarski,sat
atan-vega-3-chunk-0582,meti-tarski,sat
atan-vega-3-chunk-0583,meti-tarski,sat
atan-vega-3-chunk-0584,meti-tarski,sat
atan-vega-3-chunk-0585,meti-tarski,sat
atan-vega-3-chunk-0586,meti-tarski,unsat
atan-vega-3-chunk-0587,meti-tarski,sat
atan-vega-3-chunk-0588,meti-tarski,sat
atan-vega-3-chunk-0589,meti-tarski,sat
atan-vega-3-chunk-0590,meti-tarski,sat
atan-vega-3-chunk-0591,meti-tarski,sat
atan-vega-3-chunk-0592,meti-tarski,sat
atan-vega-3-chunk-0593,meti-tarski,unsat
atan-vega-3-chunk-0594,meti-tarski,unsat
atan-vega-3-chunk-0595,meti-tarski,sat
atan-vega-3-chunk-0596,meti-tarski,sat
atan-vega-3-chunk-0597,meti-tarski,sat
atan-vega-3-chunk-0598,meti-tarski,unsat
atan-vega-3-chunk-0599,meti-tarski,unsat
atan-vega-3-chunk-0600,meti-tarski,sat
atan-vega-3-chunk-0601,meti-tarski,sat
atan-vega-3-chunk-0602,meti-tarski,unsat
atan-vega-3-chunk-0603,meti-tarski,sat
atan-vega-3-chunk-0604,meti-tarski,sat
atan-vega-3-chunk-0605,meti-tarski,unsat
atan-vega-3-chunk-0606,meti-tarski,sat
atan-vega-3-chunk-0607,meti-tarski,sat
atan-vega-3-chunk-0608,meti-tarski,sat
atan-vega-3-chunk-0609,meti-tarski,sat
atan-vega-3-chunk-0610,meti-tarski,sat
atan-vega-3-chunk-0611,meti-tarski,sat
atan-vega-3-chunk-0612,meti-tarski,unsat
atan-vega-3-chunk-0613,meti-tarski,sat
atan-vega-3-chunk-0614,meti-tarski,sat
atan-vega-3-chunk-0615,meti-tarski,unsat
atan-vega-3-chunk-0616,meti-tarski,sat
atan-vega-3-chunk-0617,meti-tarski,sat
atan-vega-3-chunk-0618,meti-tarski,sat
atan-vega-3-chunk-0619,meti-tarski,sat
atan-vega-3-chunk-0620,meti-tarski,unsat
atan-vega-3-chunk-0621,meti-tarski,sat
atan-vega-3-chunk-0622,meti-tarski,unsat
atan-vega-3-chunk-0623,meti-tarski,sat
atan-vega-3-chunk-0624,meti-tarski,sat
atan-vega-3-chunk-0625,meti-tarski,sat
atan-vega-3-chunk-0626,meti-tarski,sat
atan-vega-3-chunk-0627,meti-tarski,timeout
atan-vega-3-chunk-0628,meti-tarski,sat
atan-vega-3-chunk-0629,meti-tarski,sat
atan-vega-3-chunk-0630,meti-tarski,sat
atan-vega-3-chunk-0631,meti-tarski,unsat
atan-vega-3-chunk-0632,meti-tarski,sat
atan-vega-3-chunk-0633,meti-tarski,sat
atan-vega-3-chunk-0634,meti-tarski,unsat
atan-vega-3-chunk-0635,meti-tarski,sat
atan-vega-3-chunk-0636,meti-tarski,sat
atan-vega-3-chunk-0637,meti-tarski,sat
atan-vega-3-chunk-0638,meti-tarski,unsat
atan-vega-3-chunk-0639,meti-tarski,unsat
atan-vega-3-chunk-0640,meti-tarski,sat
atan-vega-3-chunk-0641,meti-tarski,unsat
atan-vega-3-weak-chunk-0018,meti-tarski,sat
atan-vega-3-weak-chunk-0019,meti-tarski,unsat
atan-vega-3-weak-chunk-0026,meti-tarski,unsat
atan-vega-3-weak-chunk-0029,meti-tarski,sat
atan-vega-3-weak-chunk-0030,meti-tarski,unsat
atan-vega-3-weak-chunk-0068,meti-tarski,unsat
atan-vega-3-weak-chunk-0069,meti-tarski,sat
atan-vega-3-weak-chunk-0070,meti-tarski,sat
atan-vega-3-weak-chunk-0071,meti-tarski,unsat
atan-vega-3-weak-chunk-0072,meti-tarski,sat
atan-vega-3-weak-chunk-0073,meti-tarski,sat
atan-vega-3-weak-chunk-0074,meti-tarski,unsat
atan-vega-3-weak-chunk-0075,meti-tarski,sat
atan-vega-3-weak-chunk-0076,meti-tarski,sat
atan-vega-3-weak-chunk-0077,meti-tarski,sat
atan-vega-3-weak-chunk-0079,meti-tarski,unsat
atan-vega-3-weak-chunk-0080,meti-tarski,sat
atan-vega-3-weak-chunk-0081,meti-tarski,sat
atan-vega-3-weak-chunk-0082,meti-tarski,sat
